iter,wall_time_s,mass_kg,global_max_fi,global_mean_fi,n_mystran_fail,zone0_max_fi,zone1_max_fi,zone2_max_fi,zone3_max_fi,zone4_max_fi,zone5_max_fi,zone6_max_fi,zone7_max_fi,zone0_thickness_scale,zone1_thickness_scale,zone2_thickness_scale,zone3_thickness_scale,zone4_thickness_scale,zone5_thickness_scale,zone6_thickness_scale,zone7_thickness_scale,zone0_ply_0,zone0_ply_45,zone0_ply_-45,zone0_ply_90,zone1_ply_0,zone1_ply_45,zone1_ply_-45,zone1_ply_90,zone2_ply_0,zone2_ply_45,zone2_ply_-45,zone2_ply_90,zone3_ply_0,zone3_ply_45,zone3_ply_-45,zone3_ply_90,zone4_ply_0,zone4_ply_45,zone4_ply_-45,zone4_ply_90,zone5_ply_0,zone5_ply_45,zone5_ply_-45,zone5_ply_90,zone6_ply_0,zone6_ply_45,zone6_ply_-45,zone6_ply_90,zone7_ply_0,zone7_ply_45,zone7_ply_-45,zone7_ply_90,zone0_total_plies,zone1_total_plies,zone2_total_plies,zone3_total_plies,zone4_total_plies,zone5_total_plies,zone6_total_plies,zone7_total_plies
140,1.515721321105957,9.600947271099866,0.8001889672310298,0.2805504235372643,0,0.8000055507209487,0.8000077551942841,0.8000058204027178,0.7999402209329258,0.7999517917951455,0.7999792401760308,0.7999866716486534,0.8001889672310298,0.7429697380968174,0.5310728305616647,0.31388645312368446,0.3243343573805534,0.5309285875459367,0.7140219510892934,0.7300125147341192,1.1277423298771618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
141,1.540769338607788,9.60101194094487,0.8000560995783118,0.2805487688848514,0,0.8000055507209487,0.8000012472302135,0.800013361378226,0.8000560995783118,0.8000328307380212,0.8000149978214393,0.8000132254798592,0.7998887279958445,0.7429723156078735,0.5310754046697772,0.31388759496466245,0.32432223962723816,0.530912590599617,0.7140126867330342,0.7300064335695668,1.1278755213430318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
142,1.433035135269165,9.601018401784952,0.8000350764798012,0.2805448489919745,0,0.7999824460406076,0.7999966438262998,0.7999768099975679,0.7999669016867903,0.7999865494434556,0.7999862849740883,0.7999882519025617,0.8000350764798012,0.7429748931278713,0.5310758186530837,0.31389021619646046,0.3243336110902883,0.5309234845072258,0.7140193796297722,0.730012467747932,1.1277970832369708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
143,1.5110318660736084,9.600960683263297,0.8000388269204618,0.28055082539311654,0,0.8000058085836816,0.8000079835883729,0.8000106153433553,0.7999978274158479,0.8000074752647457,0.8000027573266368,0.8000072951124837,0.8000388269204618,0.7429667417834317,0.5310747046638992,0.31388566674966234,0.32432690178063556,0.5309190212470076,0.714013259133339,0.7300071075869307,1.127821807706727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
144,1.5463554859161377,9.60101824907269,0.8000274392949167,0.28054643331266094,0,0.7999939983427377,0.7999927251163476,0.8000103584261866,0.8000274392949167,0.8000191138208699,0.8000158752274574,0.8000140871860407,0.7998887279958445,0.7429694390237394,0.5310773545900475,0.3138877492522416,0.3243264613884562,0.5309215017221591,0.7140144896132005,0.730010436014408,1.1278491763614913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
145,1.5077595710754395,9.600977222174958,0.8000369671764482,0.2805466174862613,0,0.7999944153590053,0.7999994124920239,0.7999801034134556,0.7999939589204359,0.7999747050546534,0.7999897557784889,0.799991719757977,0.8000369671764482,0.7429666521187834,0.5310749398863193,0.3138897813666675,0.32433202344434575,0.5309278441837091,0.7140215740772194,0.7300168633849228,1.127770740087592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
146,1.519507646560669,9.60095213096467,0.8000369671764482,0.2805506662378325,0,0.8000178385164947,0.8000047051314829,0.8000091138670565,0.8000008948011187,0.8000099168322453,0.7999993080353581,0.7999960501139729,0.8000369671764482,0.742964058867519,0.5310747448795923,0.3138858780321673,0.3243307988721215,0.5309194505644581,0.714017002455239,0.7300130854372292,1.1277967966500557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
147,1.4172918796539307,9.601016438205706,0.8000407176197858,0.28055029854957114,0,0.8000059677414554,0.8000065730015085,0.8000100679068906,0.7999970262987098,0.7999929831841118,0.8000045035088265,0.8000081568027614,0.8000407176197858,0.7429723422279058,0.531076306614906,0.3138876659785193,0.32433098025434753,0.5309227412139125,0.7140166936586644,0.7300112832694255,1.127822853814543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
148,1.5532090663909912,9.60106603784639,0.8000232697159207,0.2805434326841766,0,0.7999820290309427,0.7999924314677679,0.799981057438426,0.8000232697159207,0.8000140246448986,0.8000063401188293,0.7999984922687684,0.7998849778277538,0.7429751133946851,0.5310784883432588,0.31388964109839135,0.3243303774646885,0.5309204128469588,0.7140187033964657,0.7300150048682076,1.127851555228385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
149,1.436668872833252,9.60096869934129,0.8000369671764482,0.28054716319110795,0,0.799994574516339,0.799997051671919,0.8000066583554212,0.7999733373830703,0.7999897663109119,0.7999880096054058,0.799991719757977,0.8000369671764482,0.7429667684054518,0.5310759761653482,0.3138859249272326,0.324335094387031,0.530925066578371,0.7140215327486068,0.7300143169516936,1.1277704752684765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
